Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
QQQ260331P00562000,QQQ260331P00562000,Sell,Filled,1,1,0.7500000000,0.7500000000,DAY,03/31/2026 10:49:07 EDT,03/31/2026 10:49:07 EDT
QQQ260331P00562000,QQQ260331P00562000,Sell,Filled,3,3,0.7100000000,0.7100000000,DAY,03/31/2026 10:48:54 EDT,03/31/2026 10:48:54 EDT
QQQ260331P00562000,QQQ260331P00562000,Buy,Filled,5,5,0.6600000000,0.6600000000,DAY,03/31/2026 10:48:14 EDT,03/31/2026 10:48:14 EDT
QQQ260331P00563000,QQQ260331P00563000,Sell,Filled,1,1,0.7800000000,0.7800000000,DAY,03/31/2026 10:45:10 EDT,03/31/2026 10:45:10 EDT
QQQ260331P00563000,QQQ260331P00563000,Sell,Cancelled,0,1,0.710,,DAY,03/31/2026 10:43:35 EDT,
QQQ260331P00563000,QQQ260331P00563000,Sell,Cancelled,0,1,@1.17,,DAY,03/31/2026 10:43:35 EDT,
QQQ260331P00563000,QQQ260331P00563000,Sell,Filled,1,1,0.7600000000,0.7600000000,DAY,03/31/2026 10:43:29 EDT,03/31/2026 10:43:30 EDT
QQQ260331P00563000,QQQ260331P00563000,Sell,Filled,1,1,0.7300000000,0.7300000000,DAY,03/31/2026 10:42:55 EDT,03/31/2026 10:42:55 EDT
QQQ260331P00563000,QQQ260331P00563000,Sell,Filled,1,1,0.7400000000,0.7400000000,DAY,03/31/2026 10:42:40 EDT,03/31/2026 10:42:40 EDT
QQQ260331P00563000,QQQ260331P00563000,Sell,Filled,1,1,@0.7400000000,0.7400000000,DAY,03/31/2026 10:42:26 EDT,03/31/2026 10:42:27 EDT
QQQ260331P00563000,QQQ260331P00563000,Sell,Cancelled,0,5,0.330,,DAY,03/31/2026 10:38:19 EDT,
QQQ260331P00563000,QQQ260331P00563000,Buy,Filled,5,5,@0.6800000000,0.6800000000,DAY,03/31/2026 10:38:19 EDT,03/31/2026 10:38:30 EDT
QQQ260331P00563000,QQQ260331P00563000,Sell,Cancelled,0,5,@0.990,,DAY,03/31/2026 10:38:19 EDT,
QQQ260331C00573000,QQQ260331C00573000,Sell,Filled,1,1,0.3400000000,0.3400000000,DAY,03/31/2026 10:36:10 EDT,03/31/2026 10:36:10 EDT
QQQ260331C00573000,QQQ260331C00573000,Sell,Filled,1,1,0.4500000000,0.4500000000,DAY,03/31/2026 10:33:59 EDT,03/31/2026 10:33:59 EDT
QQQ260331C00573000,QQQ260331C00573000,Sell,Filled,1,1,@0.4300000000,0.4300000000,DAY,03/31/2026 10:28:28 EDT,03/31/2026 10:28:30 EDT
QQQ260331C00573000,QQQ260331C00573000,Sell,Filled,1,1,0.4900000000,0.4900000000,DAY,03/31/2026 10:18:48 EDT,03/31/2026 10:18:49 EDT
QQQ260331C00573000,QQQ260331C00573000,Sell,Filled,1,1,0.3900000000,0.3900000000,DAY,03/31/2026 10:11:42 EDT,03/31/2026 10:11:42 EDT
QQQ260331C00573000,QQQ260331C00573000,Buy,Filled,5,5,0.4400000000,0.4400000000,DAY,03/31/2026 10:06:53 EDT,03/31/2026 10:06:54 EDT
QQQ260331P00559000,QQQ260331P00559000,Sell,Filled,3,3,0.2900000000,0.2900000000,DAY,03/31/2026 10:00:30 EDT,03/31/2026 10:00:30 EDT
QQQ260331P00559000,QQQ260331P00559000,Buy,Filled,3,3,@0.5600000000,0.5600000000,DAY,03/31/2026 09:40:10 EDT,03/31/2026 09:40:11 EDT
QQQ260331P00559000,QQQ260331P00559000,Sell,Cancelled,0,3,0.280,,DAY,03/31/2026 09:40:10 EDT,
QQQ260331P00559000,QQQ260331P00559000,Sell,Cancelled,0,3,@0.840,,DAY,03/31/2026 09:40:10 EDT,
QQQ260330P00553000,QQQ260330P00553000,Buy,Filled,1,1,0.0600000000,0.0600000000,DAY,03/30/2026 15:15:41 EDT,03/30/2026 15:15:41 EDT
QQQ260330P00553000,QQQ260330P00553000,Sell,Cancelled,0,3,0.010,,DAY,03/30/2026 15:12:18 EDT,
QQQ260330P00553000,QQQ260330P00553000,Sell,Cancelled,0,3,@0.410,,DAY,03/30/2026 15:12:18 EDT,
QQQ260330P00553000,QQQ260330P00553000,Sell,Cancelled,0,3,@0.510,,DAY,03/30/2026 15:10:05 EDT,
QQQ260330P00553000,QQQ260330P00553000,Sell,Cancelled,0,3,0.030,,DAY,03/30/2026 15:10:05 EDT,
QQQ260330P00553000,QQQ260330P00553000,Buy,Filled,3,3,0.0400000000,0.0400000000,DAY,03/30/2026 15:09:54 EDT,03/30/2026 15:09:55 EDT
QQQ260330P00555000,QQQ260330P00555000,Sell,Filled,3,3,0.1700000000,0.1700000000,DAY,03/30/2026 15:09:19 EDT,03/30/2026 15:09:19 EDT
QQQ260330P00555000,QQQ260330P00555000,Sell,Cancelled,0,3,0.080,,DAY,03/30/2026 15:07:18 EDT,
QQQ260330P00555000,QQQ260330P00555000,Sell,Cancelled,0,3,@0.260,,DAY,03/30/2026 15:07:18 EDT,
QQQ260330P00555000,QQQ260330P00555000,Buy,Filled,3,3,0.1166666667,0.1166666667,DAY,03/30/2026 15:06:39 EDT,03/30/2026 15:06:39 EDT
QQQ260330P00557000,QQQ260330P00557000,Sell,Cancelled,0,1,@0.680,,DAY,03/30/2026 15:04:12 EDT,
QQQ260330P00557000,QQQ260330P00557000,Sell,Filled,1,1,@0.4400000000,0.4400000000,DAY,03/30/2026 15:04:12 EDT,03/30/2026 15:05:33 EDT
QQQ260330P00557000,QQQ260330P00557000,Sell,Filled,1,1,@0.4400000000,0.4400000000,DAY,03/30/2026 15:04:03 EDT,03/30/2026 15:04:04 EDT
QQQ260330P00557000,QQQ260330P00557000,Sell,Filled,1,1,@0.4300000000,0.4300000000,DAY,03/30/2026 15:03:55 EDT,03/30/2026 15:03:55 EDT
QQQ260330P00557000,QQQ260330P00557000,Buy,Filled,3,3,0.3400000000,0.3400000000,DAY,03/30/2026 15:03:21 EDT,03/30/2026 15:03:21 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Filled,1,1,@0.6800000000,0.6800000000,DAY,03/30/2026 14:51:03 EDT,03/30/2026 14:54:37 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Cancelled,0,1,@0.880,,DAY,03/30/2026 14:51:03 EDT,
QQQ260330P00558000,QQQ260330P00558000,Sell,Filled,1,1,@0.6700000000,0.6700000000,DAY,03/30/2026 14:50:48 EDT,03/30/2026 14:50:48 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Filled,1,1,@0.6800000000,0.6800000000,DAY,03/30/2026 14:50:35 EDT,03/30/2026 14:50:35 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Filled,1,1,@0.5900000000,0.5900000000,DAY,03/30/2026 14:50:00 EDT,03/30/2026 14:50:00 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Filled,1,1,0.4800000000,0.4800000000,DAY,03/30/2026 14:39:55 EDT,03/30/2026 14:39:55 EDT
QQQ260330P00558000,QQQ260330P00558000,Buy,Filled,1,1,0.3000000000,0.3000000000,DAY,03/30/2026 14:36:56 EDT,03/30/2026 14:36:56 EDT
QQQ260330P00558000,QQQ260330P00558000,Buy,Filled,4,4,0.5600000000,0.5600000000,DAY,03/30/2026 14:27:40 EDT,03/30/2026 14:27:40 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Filled,4,4,0.1900000000,0.1900000000,DAY,03/30/2026 13:06:53 EDT,03/30/2026 13:06:53 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Filled,2,2,0.2500000000,0.2500000000,DAY,03/30/2026 13:05:04 EDT,03/30/2026 13:05:04 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Cancelled,0,3,@0.770,,DAY,03/30/2026 12:46:21 EDT,
QQQ260330P00558000,QQQ260330P00558000,Sell,Cancelled,0,3,0.150,,DAY,03/30/2026 12:46:21 EDT,
QQQ260330P00558000,QQQ260330P00558000,Buy,Filled,1,1,0.2300000000,0.2300000000,DAY,03/30/2026 12:40:11 EDT,03/30/2026 12:40:11 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Filled,1,1,0.3500000000,0.3500000000,DAY,03/30/2026 12:29:09 EDT,03/30/2026 12:29:09 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Filled,1,1,0.3400000000,0.3400000000,DAY,03/30/2026 12:28:04 EDT,03/30/2026 12:28:04 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Filled,1,1,0.3600000000,0.3600000000,DAY,03/30/2026 12:28:02 EDT,03/30/2026 12:28:02 EDT
QQQ260330P00558000,QQQ260330P00558000,Buy,Filled,4,4,0.3000000000,0.3000000000,DAY,03/30/2026 12:24:31 EDT,03/30/2026 12:24:32 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Cancelled,0,3,@0.460,,DAY,03/30/2026 12:15:00 EDT,
QQQ260330P00558000,QQQ260330P00558000,Sell,Cancelled,0,3,0.170,,DAY,03/30/2026 12:15:00 EDT,
QQQ260330P00558000,QQQ260330P00558000,Sell,Cancelled,0,4,0.210,,DAY,03/30/2026 12:12:03 EDT,
QQQ260330P00558000,QQQ260330P00558000,Sell,Cancelled,0,4,@0.410,,DAY,03/30/2026 12:12:03 EDT,
QQQ260330P00561000,QQQ260330P00561000,Sell,Filled,1,1,@0.7800000000,0.7800000000,DAY,03/30/2026 12:05:15 EDT,03/30/2026 12:08:47 EDT
QQQ260330P00561000,QQQ260330P00561000,Sell,Cancelled,0,1,@1.00,,DAY,03/30/2026 12:05:15 EDT,
QQQ260330P00561000,QQQ260330P00561000,Sell,Filled,1,1,0.7700000000,0.7700000000,DAY,03/30/2026 12:05:08 EDT,03/30/2026 12:05:08 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Filled,4,4,0.2700000000,0.2700000000,DAY,03/30/2026 12:04:19 EDT,03/30/2026 12:04:19 EDT
QQQ260330P00561000,QQQ260330P00561000,Sell,Filled,1,1,0.7900000000,0.7900000000,DAY,03/30/2026 12:03:54 EDT,03/30/2026 12:03:54 EDT
QQQ260330P00561000,QQQ260330P00561000,Sell,Filled,1,1,0.7500000000,0.7500000000,DAY,03/30/2026 12:03:15 EDT,03/30/2026 12:03:15 EDT
QQQ260330P00561000,QQQ260330P00561000,Sell,Filled,1,1,0.6500000000,0.6500000000,DAY,03/30/2026 12:00:56 EDT,03/30/2026 12:00:56 EDT
QQQ260330P00561000,QQQ260330P00561000,Buy,Filled,5,5,0.5400000000,0.5400000000,DAY,03/30/2026 11:56:18 EDT,03/30/2026 11:56:18 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Cancelled,0,8,@0.500,,DAY,03/30/2026 11:36:42 EDT,
QQQ260330P00558000,QQQ260330P00558000,Sell,Cancelled,0,8,0.140,,DAY,03/30/2026 11:36:42 EDT,
QQQ260330P00558000,QQQ260330P00558000,Buy,Filled,4,4,0.2500000000,0.2500000000,DAY,03/30/2026 11:34:12 EDT,03/30/2026 11:34:12 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Filled,1,1,0.4500000000,0.4500000000,DAY,03/30/2026 11:18:58 EDT,03/30/2026 11:18:58 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Filled,1,1,@0.4900000000,0.4900000000,DAY,03/30/2026 11:17:55 EDT,03/30/2026 11:18:13 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Filled,1,1,0.5500000000,0.5500000000,DAY,03/30/2026 11:16:37 EDT,03/30/2026 11:16:37 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Filled,1,1,@0.4600000000,0.4600000000,DAY,03/30/2026 11:16:02 EDT,03/30/2026 11:16:03 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Cancelled,0,8,0.170,,DAY,03/30/2026 11:10:30 EDT,
QQQ260330P00558000,QQQ260330P00558000,Sell,Cancelled,0,8,@0.700,,DAY,03/30/2026 11:10:30 EDT,
QQQ260330P00558000,QQQ260330P00558000,Sell,Filled,1,1,@0.3700000000,0.3700000000,DAY,03/30/2026 11:07:55 EDT,03/30/2026 11:07:55 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Cancelled,0,9,0.140,,DAY,03/30/2026 11:01:49 EDT,
QQQ260330P00558000,QQQ260330P00558000,Sell,Cancelled,0,9,@0.750,,DAY,03/30/2026 11:01:49 EDT,
QQQ260330P00558000,QQQ260330P00558000,Buy,Filled,1,1,0.3100000000,0.3100000000,DAY,03/30/2026 11:01:01 EDT,03/30/2026 11:01:01 EDT
QQQ260330P00558000,QQQ260330P00558000,Buy,Filled,4,4,0.3800000000,0.3800000000,DAY,03/30/2026 10:59:42 EDT,03/30/2026 10:59:42 EDT
QQQ260330P00558000,QQQ260330P00558000,Sell,Filled,1,1,0.7400000000,0.7400000000,DAY,03/30/2026 10:44:16 EDT,03/30/2026 10:44:16 EDT
QQQ260330P00558000,QQQ260330P00558000,Buy,Filled,5,5,0.6500000000,0.6500000000,DAY,03/30/2026 10:16:08 EDT,03/30/2026 10:16:08 EDT
QQQ260327P00563000,QQQ260327P00563000,Sell,Filled,1,1,@0.6900000000,0.6900000000,DAY,03/27/2026 13:26:54 EDT,03/27/2026 13:32:34 EDT
QQQ260327P00563000,QQQ260327P00563000,Sell,Cancelled,0,1,@1.61,,DAY,03/27/2026 13:26:54 EDT,
QQQ260327P00563000,QQQ260327P00563000,Sell,Filled,1,1,0.6200000000,0.6200000000,DAY,03/27/2026 13:26:47 EDT,03/27/2026 13:26:47 EDT
QQQ260327P00563000,QQQ260327P00563000,Sell,Cancelled,0,2,@2.00,,DAY,03/27/2026 13:21:01 EDT,
QQQ260327P00563000,QQQ260327P00563000,Sell,Cancelled,0,2,0.120,,DAY,03/27/2026 13:21:01 EDT,
QQQ260327P00563000,QQQ260327P00563000,Sell,Filled,1,1,0.5200000000,0.5200000000,DAY,03/27/2026 13:20:51 EDT,03/27/2026 13:20:52 EDT
QQQ260327P00563000,QQQ260327P00563000,Sell,Cancelled,0,3,0.240,,DAY,03/27/2026 13:09:17 EDT,
QQQ260327P00563000,QQQ260327P00563000,Sell,Cancelled,0,3,@1.62,,DAY,03/27/2026 13:09:17 EDT,
QQQ260327P00563000,QQQ260327P00563000,Sell,Filled,1,1,0.3400000000,0.3400000000,DAY,03/27/2026 13:08:48 EDT,03/27/2026 13:08:48 EDT
QQQ260327P00563000,QQQ260327P00563000,Sell,Filled,1,1,0.4200000000,0.4200000000,DAY,03/27/2026 13:03:00 EDT,03/27/2026 13:03:01 EDT
QQQ260327P00563000,QQQ260327P00563000,Sell,Filled,1,1,0.3700000000,0.3700000000,DAY,03/27/2026 12:52:41 EDT,03/27/2026 12:52:41 EDT
QQQ260327P00563000,QQQ260327P00563000,Buy,Filled,1,1,0.3100000000,0.3100000000,DAY,03/27/2026 12:50:02 EDT,03/27/2026 12:50:02 EDT
QQQ260327P00563000,QQQ260327P00563000,Buy,Filled,5,5,0.4100000000,0.4100000000,DAY,03/27/2026 12:44:43 EDT,03/27/2026 12:44:43 EDT
QQQ260327P00563000,QQQ260327P00563000,Sell,Cancelled,0,1,@0.720,,DAY,03/27/2026 12:39:32 EDT,
QQQ260327P00563000,QQQ260327P00563000,Sell,Filled,1,1,@0.4000000000,0.4000000000,DAY,03/27/2026 12:39:32 EDT,03/27/2026 12:41:32 EDT
QQQ260327P00563000,QQQ260327P00563000,Sell,Cancelled,0,1,0.280,,DAY,03/27/2026 12:38:37 EDT,
QQQ260327P00563000,QQQ260327P00563000,Sell,Cancelled,0,1,@0.710,,DAY,03/27/2026 12:38:37 EDT,
QQQ260327P00563000,QQQ260327P00563000,Sell,Filled,1,1,0.4600000000,0.4600000000,DAY,03/27/2026 12:38:04 EDT,03/27/2026 12:38:04 EDT
QQQ260327P00563000,QQQ260327P00563000,Sell,Cancelled,0,2,@0.890,,DAY,03/27/2026 12:34:04 EDT,
QQQ260327P00563000,QQQ260327P00563000,Sell,Cancelled,0,2,0.300,,DAY,03/27/2026 12:34:04 EDT,
QQQ260327P00563000,QQQ260327P00563000,Sell,Filled,1,1,0.4100000000,0.4100000000,DAY,03/27/2026 12:33:04 EDT,03/27/2026 12:33:04 EDT
QQQ260327P00563000,QQQ260327P00563000,Sell,Cancelled,0,3,0.100,,DAY,03/27/2026 12:07:02 EDT,
QQQ260327P00563000,QQQ260327P00563000,Sell,Cancelled,0,3,@1.00,,DAY,03/27/2026 12:07:02 EDT,
QQQ260327P00563000,QQQ260327P00563000,Buy,Filled,1,1,0.3000000000,0.3000000000,DAY,03/27/2026 12:03:28 EDT,03/27/2026 12:03:29 EDT
QQQ260327P00563000,QQQ260327P00563000,Buy,Filled,1,1,0.3400000000,0.3400000000,DAY,03/27/2026 12:01:19 EDT,03/27/2026 12:01:19 EDT
QQQ260327P00563000,QQQ260327P00563000,Buy,Filled,1,1,0.3500000000,0.3500000000,DAY,03/27/2026 12:01:04 EDT,03/27/2026 12:01:05 EDT
QQQ260327C00573000,QQQ260327C00573000,Sell,Filled,5,5,@0.2600000000,0.2600000000,DAY,03/27/2026 11:56:26 EDT,03/27/2026 12:00:51 EDT
QQQ260327C00573000,QQQ260327C00573000,Sell,Cancelled,0,5,@0.560,,DAY,03/27/2026 11:56:26 EDT,
QQQ260327C00573000,QQQ260327C00573000,Buy,Filled,5,5,0.3200000000,0.3200000000,DAY,03/27/2026 11:42:25 EDT,03/27/2026 11:42:25 EDT
QQQ260327P00562000,QQQ260327P00562000,Sell,Filled,6,6,0.2200000000,0.2200000000,DAY,03/27/2026 11:31:00 EDT,03/27/2026 11:31:00 EDT
QQQ260327P00562000,QQQ260327P00562000,Sell,Filled,1,1,0.4900000000,0.4900000000,DAY,03/27/2026 11:17:53 EDT,03/27/2026 11:17:53 EDT
QQQ260327P00562000,QQQ260327P00562000,Buy,Filled,1,1,0.4300000000,0.4300000000,DAY,03/27/2026 11:12:12 EDT,03/27/2026 11:12:12 EDT
QQQ260327P00562000,QQQ260327P00562000,Sell,Filled,1,1,0.5000000000,0.5000000000,DAY,03/27/2026 10:54:54 EDT,03/27/2026 10:54:54 EDT
QQQ260327P00562000,QQQ260327P00562000,Sell,Filled,1,1,0.5200000000,0.5200000000,DAY,03/27/2026 10:54:47 EDT,03/27/2026 10:54:48 EDT
QQQ260327P00562000,QQQ260327P00562000,Buy,Filled,3,3,0.4700000000,0.4700000000,DAY,03/27/2026 10:53:46 EDT,03/27/2026 10:53:46 EDT
QQQ260327P00562000,QQQ260327P00562000,Sell,Filled,1,1,0.6500000000,0.6500000000,DAY,03/27/2026 10:40:16 EDT,03/27/2026 10:40:16 EDT
QQQ260327P00562000,QQQ260327P00562000,Sell,Filled,1,1,0.6100000000,0.6100000000,DAY,03/27/2026 10:39:00 EDT,03/27/2026 10:39:00 EDT
QQQ260327P00562000,QQQ260327P00562000,Sell,Filled,1,1,0.5800000000,0.5800000000,DAY,03/27/2026 10:29:45 EDT,03/27/2026 10:29:45 EDT
QQQ260327P00562000,QQQ260327P00562000,Buy,Filled,3,3,0.5100000000,0.5100000000,DAY,03/27/2026 10:22:25 EDT,03/27/2026 10:22:26 EDT
QQQ260327P00562000,QQQ260327P00562000,Buy,Filled,5,5,0.6300000000,0.6300000000,DAY,03/27/2026 10:09:32 EDT,03/27/2026 10:09:33 EDT
QQQ260326P00576000,QQQ260326P00576000,Sell,Filled,3,3,@0.2300000000,0.2300000000,DAY,03/26/2026 11:04:59 EDT,03/26/2026 11:12:15 EDT
QQQ260326P00576000,QQQ260326P00576000,Sell,Cancelled,0,3,@0.550,,DAY,03/26/2026 11:04:59 EDT,
QQQ260326P00576000,QQQ260326P00576000,Buy,Filled,3,3,0.2900000000,0.2900000000,DAY,03/26/2026 11:01:32 EDT,03/26/2026 11:01:32 EDT
QQQ260326P00577000,QQQ260326P00577000,Sell,Filled,1,1,@0.6800000000,0.6800000000,DAY,03/26/2026 10:54:18 EDT,03/26/2026 10:55:12 EDT
QQQ260326P00577000,QQQ260326P00577000,Sell,Cancelled,0,1,@0.930,,DAY,03/26/2026 10:54:18 EDT,
QQQ260326P00577000,QQQ260326P00577000,Sell,Filled,1,1,0.5400000000,0.5400000000,DAY,03/26/2026 10:54:06 EDT,03/26/2026 10:54:06 EDT
QQQ260326P00577000,QQQ260326P00577000,Sell,Cancelled,0,2,0.360,,DAY,03/26/2026 10:51:37 EDT,
QQQ260326P00577000,QQQ260326P00577000,Sell,Cancelled,0,2,@0.670,,DAY,03/26/2026 10:51:37 EDT,
QQQ260326P00577000,QQQ260326P00577000,Sell,Cancelled,0,2,@0.620,,DAY,03/26/2026 10:49:44 EDT,
QQQ260326P00577000,QQQ260326P00577000,Sell,Cancelled,0,2,0.360,,DAY,03/26/2026 10:49:44 EDT,
QQQ260326P00577000,QQQ260326P00577000,Sell,Filled,1,1,0.4700000000,0.4700000000,DAY,03/26/2026 10:49:34 EDT,03/26/2026 10:49:34 EDT
QQQ260326P00577000,QQQ260326P00577000,Sell,Filled,1,1,0.4400000000,0.4400000000,DAY,03/26/2026 10:49:24 EDT,03/26/2026 10:49:24 EDT
QQQ260326P00577000,QQQ260326P00577000,Sell,Filled,1,1,0.3900000000,0.3900000000,DAY,03/26/2026 10:48:07 EDT,03/26/2026 10:48:08 EDT
QQQ260326P00577000,QQQ260326P00577000,Buy,Filled,5,5,0.3600000000,0.3600000000,DAY,03/26/2026 10:47:44 EDT,03/26/2026 10:47:44 EDT
QQQ260326P00579000,QQQ260326P00579000,Sell,Filled,2,2,0.5800000000,0.5800000000,DAY,03/26/2026 10:42:01 EDT,03/26/2026 10:42:01 EDT
QQQ260326P00579000,QQQ260326P00579000,Sell,Filled,1,1,0.6000000000,0.6000000000,DAY,03/26/2026 10:41:45 EDT,03/26/2026 10:41:45 EDT
QQQ260326P00579000,QQQ260326P00579000,Sell,Filled,1,1,0.7500000000,0.7500000000,DAY,03/26/2026 10:41:28 EDT,03/26/2026 10:41:29 EDT
QQQ260326P00579000,QQQ260326P00579000,Sell,Filled,1,1,0.7500000000,0.7500000000,DAY,03/26/2026 10:41:22 EDT,03/26/2026 10:41:22 EDT
QQQ260326P00579000,QQQ260326P00579000,Buy,Filled,5,5,0.6000000000,0.6000000000,DAY,03/26/2026 10:29:26 EDT,03/26/2026 10:29:26 EDT
QQQ260325P00584000,QQQ260325P00584000,Sell,Cancelled,0,1,0.020,,DAY,03/25/2026 14:58:39 EDT,
QQQ260325P00584000,QQQ260325P00584000,Sell,Cancelled,0,1,@1.10,,DAY,03/25/2026 14:58:39 EDT,
QQQ260325P00584000,QQQ260325P00584000,Buy,Filled,1,1,0.0800000000,0.0800000000,DAY,03/25/2026 14:37:40 EDT,03/25/2026 14:37:40 EDT
QQQ260325C00591000,QQQ260325C00591000,Sell,Cancelled,0,6,@0.450,,DAY,03/25/2026 14:18:50 EDT,
QQQ260325C00591000,QQQ260325C00591000,Sell,Cancelled,0,6,0.170,,DAY,03/25/2026 14:18:50 EDT,
QQQ260325C00591000,QQQ260325C00591000,Sell,Cancelled,0,8,0.110,,DAY,03/25/2026 14:12:25 EDT,
QQQ260325C00591000,QQQ260325C00591000,Sell,Cancelled,0,8,@0.600,,DAY,03/25/2026 14:12:25 EDT,
QQQ260325C00591000,QQQ260325C00591000,Sell,Cancelled,0,8,0.030,,DAY,03/25/2026 14:01:30 EDT,
QQQ260325C00591000,QQQ260325C00591000,Sell,Cancelled,0,8,@0.580,,DAY,03/25/2026 14:01:30 EDT,
QQQ260325C00591000,QQQ260325C00591000,Sell,Filled,2,2,0.4000000000,0.4000000000,DAY,03/25/2026 13:58:33 EDT,03/25/2026 13:58:33 EDT
QQQ260325C00591000,QQQ260325C00591000,Sell,Filled,2,2,0.4000000000,0.4000000000,DAY,03/25/2026 13:58:32 EDT,03/25/2026 13:58:32 EDT
QQQ260325C00591000,QQQ260325C00591000,Sell,Cancelled,0,12,0.070,,DAY,03/25/2026 13:55:36 EDT,
QQQ260325C00591000,QQQ260325C00591000,Sell,Cancelled,0,12,@0.620,,DAY,03/25/2026 13:55:36 EDT,
QQQ260325C00591000,QQQ260325C00591000,Buy,Filled,2,2,0.2200000000,0.2200000000,DAY,03/25/2026 13:53:48 EDT,03/25/2026 13:53:48 EDT
QQQ260325C00591000,QQQ260325C00591000,Buy,Filled,2,2,0.3100000000,0.3100000000,DAY,03/25/2026 13:50:58 EDT,03/25/2026 13:50:58 EDT
QQQ260325C00591000,QQQ260325C00591000,Buy,Filled,2,2,0.3900000000,0.3900000000,DAY,03/25/2026 13:47:43 EDT,03/25/2026 13:47:43 EDT
QQQ260325C00591000,QQQ260325C00591000,Buy,Filled,3,3,0.5500000000,0.5500000000,DAY,03/25/2026 13:45:11 EDT,03/25/2026 13:45:11 EDT
QQQ260325C00591000,QQQ260325C00591000,Buy,Filled,3,3,0.6500000000,0.6500000000,DAY,03/25/2026 13:44:23 EDT,03/25/2026 13:44:23 EDT
QQQ260325C00591000,QQQ260325C00591000,Sell,Filled,1,1,0.6600000000,0.6600000000,DAY,03/25/2026 13:43:44 EDT,03/25/2026 13:43:44 EDT
QQQ260325C00591000,QQQ260325C00591000,Sell,Filled,1,1,0.7000000000,0.7000000000,DAY,03/25/2026 13:43:35 EDT,03/25/2026 13:43:35 EDT
QQQ260325C00591000,QQQ260325C00591000,Sell,Filled,1,1,0.7200000000,0.7200000000,DAY,03/25/2026 13:43:33 EDT,03/25/2026 13:43:33 EDT
QQQ260325C00591000,QQQ260325C00591000,Sell,Filled,1,1,0.7200000000,0.7200000000,DAY,03/25/2026 13:43:30 EDT,03/25/2026 13:43:31 EDT
QQQ260325C00591000,QQQ260325C00591000,Buy,Filled,4,4,0.4800000000,0.4800000000,DAY,03/25/2026 13:41:57 EDT,03/25/2026 13:41:57 EDT
QQQ260325P00582000,QQQ260325P00582000,Sell,Filled,4,4,0.3600000000,0.3600000000,DAY,03/25/2026 10:06:48 EDT,03/25/2026 10:06:48 EDT
QQQ260325P00582000,QQQ260325P00582000,Buy,Filled,4,4,0.4300000000,0.4300000000,DAY,03/25/2026 10:04:21 EDT,03/25/2026 10:04:21 EDT
SPY260324P00653000,SPY260324P00653000,Sell,Cancelled,0,1,@0.650,,DAY,03/24/2026 15:46:28 EDT,
SPY260324P00653000,SPY260324P00653000,Sell,Filled,1,1,@0.2300000000,0.2300000000,DAY,03/24/2026 15:46:28 EDT,03/24/2026 15:47:03 EDT
SPY260324P00653000,SPY260324P00653000,Sell,Cancelled,0,1,@0.650,,DAY,03/24/2026 15:38:41 EDT,
SPY260324P00653000,SPY260324P00653000,Sell,Cancelled,0,1,0.080,,DAY,03/24/2026 15:38:41 EDT,
SPY260324P00653000,SPY260324P00653000,Sell,Filled,1,1,0.3200000000,0.3200000000,DAY,03/24/2026 15:35:28 EDT,03/24/2026 15:35:28 EDT
SPY260324P00653000,SPY260324P00653000,Sell,Filled,1,1,0.1800000000,0.1800000000,DAY,03/24/2026 15:33:07 EDT,03/24/2026 15:33:07 EDT
SPY260324P00653000,SPY260324P00653000,Sell,Filled,1,1,0.2000000000,0.2000000000,DAY,03/24/2026 15:30:08 EDT,03/24/2026 15:30:08 EDT
SPY260324P00653000,SPY260324P00653000,Sell,Cancelled,0,4,0.080,,DAY,03/24/2026 15:04:10 EDT,
SPY260324P00653000,SPY260324P00653000,Sell,Cancelled,0,4,@0.600,,DAY,03/24/2026 15:04:10 EDT,
SPY260324P00653000,SPY260324P00653000,Buy,Filled,2,2,0.2000000000,0.2000000000,DAY,03/24/2026 15:01:55 EDT,03/24/2026 15:01:55 EDT
SPY260324P00653000,SPY260324P00653000,Buy,Filled,2,2,0.3300000000,0.3300000000,DAY,03/24/2026 14:46:11 EDT,03/24/2026 14:46:11 EDT
